"","Temperature","Density","fit","se.fit"
"407",-9.24812030075188,-7.97744360902256,0,0.313415869525393
"408",-9.12280701754386,-7.97744360902256,0,0.311502033217384
"409",-8.99749373433584,-7.97744360902256,0,0.309589601990885
"410",-8.87218045112782,-7.97744360902256,0,0.307678602046504
"411",-8.7468671679198,-7.97744360902256,0,0.305769060219984
"412",-8.62155388471178,-7.97744360902256,0,0.303861004000905
"413",-8.49624060150376,-7.97744360902256,0,0.301954461552019
"414",-8.37092731829574,-7.97744360902256,0,0.30004946172924
"415",-8.24561403508772,-7.97744360902256,0,0.298146034102331
"416",-8.1203007518797,-7.97744360902256,0,0.296244208976303
"417",-7.99498746867168,-7.97744360902256,0,0.294344017413549
"418",-7.86967418546366,-7.97744360902256,0,0.292445491256755
"419",-7.74436090225564,-7.97744360902256,0,0.290548663152607
"420",-7.61904761904762,-7.97744360902256,0,0.288653566576329
"421",-7.4937343358396,-7.97744360902256,0,0.286760235857079
"422",-7.36842105263158,-7.97744360902256,0,0.284868706204255
"423",-7.24310776942356,-7.97744360902256,0,0.28297901373471
"424",-7.11779448621554,-7.97744360902256,0,0.281091195500957
"425",-6.99248120300752,-7.97744360902256,0,0.279205289520365
"426",-6.8671679197995,-7.97744360902256,0,0.277321334805402
"427",-6.74185463659148,-7.97744360902256,0,0.275439371394965
"428",-6.61654135338346,-7.97744360902256,0,0.273559440386843
"429",-6.49122807017544,-7.97744360902256,0,0.271681583971341
"430",-6.36591478696742,-7.97744360902256,0,0.269805845466136
"431",-6.2406015037594,-7.97744360902256,0,0.267932269352389
"432",-6.11528822055138,-7.97744360902256,0,0.266060901312182
